TYPE,TID,TGID,SYSCALL_NR,SC_SEQ_NUM,SC_ENTER_TIME,SC_EXIT_TIME,DURATION_US
SC_END,1964,1907,202,55178,37736532034356,37736533536416,1502
SC_END,1993,1907,202,338192,37736523886817,37736533958661,10071
SC_END,1994,1907,202,37158,37736523759270,37736534109160,10349
SC_END,1996,1907,202,35131,37736523766222,37736534188611,10422
SC_END,1995,1907,202,31227,37736523810472,37736534222203,10411
SC_END,1967,1907,202,12080,37736524471988,37736534548600,10076
SC_END,17068,1907,202,350926,37736537527279,37736538594290,1067
SC_END,37976,37976,0,125075,37736539021198,37736539030965,9
SC_END,38053,38048,44,135648,37736539580243,37736539590895,10
SC_END,17072,1907,75,349566,37736537506427,37736540952461,3446
SC_END,17074,1907,202,350366,37736535842079,37736541040025,5197
SC_END,17069,1907,202,349973,37736535520311,37736541048663,5528
SC_END,17075,1907,202,350648,37736535953271,37736541048736,5095
SC_END,17071,1907,202,347654,37736535978233,37736541064587,5086
SC_END,17070,1907,202,351080,37736535249646,37736541072677,5823
SC_END,38050,38048,45,134929,37736533576625,37736541207930,7631
SC_END,38057,38048,45,135691,37736534673075,37736545066901,10393
SC_END,38055,38048,45,134524,37736535910957,37736545077467,9166
SC_END,38054,38048,45,135244,37736535749761,37736545079954,9330
SC_END,38052,38048,45,135330,37736535457772,37736545079962,9622
SC_END,38051,38048,45,135551,37736535148911,37736545099227,9950
SC_END,38056,38048,45,135326,37736535885439,37736545101115,9215
SC_END,38108,38108,271,8994,37736538289486,37736560460999,22171
SC_END,1992,1907,202,3229,37736490654409,37736590722734,100068
SC_END,2394,2394,281,723,37735605074213,37736606025829,1000951
SC_END,1909,1844,281,1649,37736504222012,37736618360437,114138
SC_END,1954,1907,333,5076,37736118470844,37736618539390,500068
SC_END,1953,1907,333,4969,37736118484921,37736618555315,500070
SC_END,1880,1844,202,1183,37736513412245,37736618587349,105175
SC_END,1908,1844,202,825,37736504223513,37736619480748,115257
SC_END,1956,1907,333,4998,37736120803762,37736620874473,500070
SC_END,1955,1907,333,4983,37736120813044,37736620881879,500068
SC_END,38109,38109,270,56312,37736514059821,37736671214637,157154
SC_END,1948,1907,333,122,37736312505997,37736812613071,500107
SC_END,1957,1907,202,22490,37736119699717,37736963335218,843635
SC_END,1982,1907,230,247,37735997167217,37736997239194,1000071
SC_END,1952,1907,333,127,37736497910284,37736997984913,500074
SC_END,1949,1907,333,124,37736498341261,37736998437577,500096
SC_END,1951,1907,333,125,37736499025961,37736999102361,500076
SC_END,1950,1907,333,124,37736499231547,37736999300503,500068
SC_END,2002,1907,232,61,37736057069905,37737058057522,1000987
SC_END,1984,1907,202,24,37732129275018,37737129371465,5000096
SC_END,1962,1907,202,196,37736148245489,37737148308358,1000062
SC_END,1973,1907,202,222,37736184925665,37737185043405,1000117
SC_END,1288,1288,232,66,37707210818347,37737220648045,30009829
SC_END,1,1,232,1449,37727041263001,37737220813129,10179550
SC_END,1974,1907,202,122,37736250886680,37737251234781,1000348
SC_END,38049,38048,230,57,37732322757885,37737319052377,4996294
SC_END,38033,38033,271,1862,37732322916350,37737323205071,5000288
SC_END,1898,1844,202,2109,37732207361205,37737426075551,5218714
SC_END,502,491,230,326,37736434899726,37737434919779,1000020
SC_END,491,491,202,205,37736434907672,37737434947567,1000039
SC_END,1880,1844,35,1202,37737540433379,37737550510019,10076
SC_END,1963,1907,202,125783,37737550641210,37737551704272,1063
SC_END,1966,1907,202,202732,37737551232104,37737552291350,1059
SC_END,1965,1907,202,122432,37737551292320,37737552343362,1051
SC_END,1964,1907,74,56176,37737550578336,37737552495335,1916
SC_END,1993,1907,202,343814,37737548056935,37737558116710,10059
SC_END,1996,1907,202,35654,37737547992421,37737558196244,10203
SC_END,1994,1907,202,37747,37737548041541,37737558240588,10199
SC_END,1995,1907,202,31727,37737547378875,37737558284339,10905
SC_END,17069,1907,271,355861,37737558437075,37737558529167,92
SC_END,17072,1907,75,355161,37737556261796,37737559857636,3595
SC_END,17073,1907,202,357375,37737558360421,37737559888198,1527
SC_END,17068,1907,202,356489,37737554403465,37737559967738,5564
SC_END,17075,1907,202,356042,37737554428709,37737559970820,5542
SC_END,17070,1907,202,356760,37737554448838,37737559992287,5543
SC_END,17071,1907,202,353188,37737555796536,37737560119115,4322
SC_END,1967,1907,202,12770,37737550189118,37737560313048,10123
SC_END,37976,37976,0,127137,37737560589701,37737560604214,14
SC_END,38050,38048,44,137140,37737561312165,37737561324843,12
SC_END,38051,38048,45,137763,37737561379465,37737561578790,199
SC_END,38057,38048,45,137861,37737561170118,37737562090177,920
SC_END,38056,38048,45,137502,37737561900323,37737562206993,306
SC_END,38053,38048,45,137851,37737554888304,37737564078754,9190
SC_END,38055,38048,45,136684,37737555740319,37737564100038,8359
SC_END,38054,38048,45,137444,37737560313125,37737567421970,7108
SC_END,38052,38048,45,137570,37737561373406,37737569901505,8528
SC_END,38108,38108,271,9417,37737556828289,37737579997261,23168
SC_END,38109,38109,270,56324,37737276071674,37737580235542,304163
SC_END,1992,1907,202,3284,37737491952715,37737592027504,100074
SC_END,2394,2394,281,744,37736606341652,37737607033588,1000691
SC_END,1953,1907,333,5064,37737108500071,37737608571200,500071
SC_END,1954,1907,333,5165,37737109900685,37737609972606,500071
SC_END,1955,1907,333,5063,37737112470918,37737612541103,500070
SC_END,1956,1907,333,5088,37737112507470,37737612574826,500067
SC_END,2084,2084,230,9,37677634218583,37737634294879,60000076
SC_END,1909,1844,281,1706,37737541314187,37737655471182,114156
SC_END,1898,1844,202,2112,37737541316082,37737656653357,115337
SC_END,6328,6325,7,31,37735801043218,37737803027335,2001984
SC_END,1948,1907,333,124,37737312696705,37737812804042,500107
SC_END,1957,1907,202,22928,37737111026672,37737963428635,852401
SC_END,1982,1907,230,251,37736997285148,37737997348066,1000062
SC_END,1952,1907,333,129,37737498037875,37737998104222,500066
SC_END,1949,1907,333,126,37737498526913,37737998604830,500077
SC_END,1951,1907,333,127,37737499214906,37737999287062,500072
SC_END,1950,1907,333,126,37737499392774,37737999458538,500065
SC_END,2002,1907,232,62,37737058073383,37738059025182,1000951
SC_END,1962,1907,202,198,37737148321338,37738148393615,1000072
SC_END,1973,1907,202,224,37737185057003,37738185164952,1000107
SC_END,1974,1907,202,124,37737251250465,37738251313525,1000063
SC_END,1908,1844,202,844,37737426064172,37738289452659,863388
SC_END,502,491,230,332,37737434964723,37738434988890,1000024
SC_END,491,491,202,209,37737434965674,37738435020884,1000055
SC_END,1963,1907,202,128124,37738570856638,37738571930153,1073
SC_END,1965,1907,202,124707,37738570958811,37738572025886,1067
SC_END,1966,1907,202,206544,37738571036049,37738572116000,1079
SC_END,1964,1907,74,57167,37738568647978,37738572489197,3841
SC_END,1898,1844,281,2136,37738462929766,37738577041031,114111
SC_END,1880,1844,202,1221,37738472159422,37738577304769,105145
SC_END,17070,1907,202,362997,37738576447812,37738577516126,1068
SC_END,17072,1907,271,361476,37738577605310,37738577663660,58
SC_END,17071,1907,17,359275,37738577382737,37738577777099,394
SC_END,1908,1844,202,849,37738462939509,37738578191306,115251
SC_END,37976,37976,0,129212,37738579052971,37738579063313,10
SC_END,1967,1907,202,12972,37738569877061,37738579938805,10061
SC_END,38056,38048,45,139874,37738579350319,37738580096291,745
SC_END,38050,38048,45,139557,37738579365563,37738580101352,735
SC_END,17074,1907,75,362451,37738576331725,37738580279839,3948
SC_END,17073,1907,202,363696,37738576931064,37738580343484,3412
SC_END,17068,1907,202,362759,37738576108580,37738580363701,4255
SC_END,38055,38048,45,139072,37738579859854,37738580392514,532
SC_END,38054,38048,45,139844,37738566921407,37738580424554,13503
SC_END,38057,38048,45,140211,37738568364175,37738580452696,12088
SC_END,17069,1907,202,362166,37738576914961,37738580533593,3618
SC_END,38051,38048,45,140151,37738572808303,37738582751245,9942
SC_END,1993,1907,202,350720,37738572939526,37738583017212,10077
SC_END,1994,1907,202,38455,37738572894025,37738583092180,10198
SC_END,1996,1907,202,36309,37738572877971,37738583099143,10221
SC_END,1995,1907,202,32341,37738572934260,37738583121054,10186
SC_END,38052,38048,45,139970,37738576834957,37738587974015,11139
SC_END,38053,38048,45,140291,37738576862683,37738587976044,11113
SC_END,1992,1907,202,3338,37738493173543,37738593238924,100065
SC_END,38108,38108,271,9867,37738578832328,37738599982167,21149
SC_END,2394,2394,281,747,37737607072048,37738608071910,1000999
SC_END,1956,1907,333,5172,37738110953745,37738611030506,500076
SC_END,1953,1907,333,5158,37738111063892,37738611139456,500075
SC_END,1955,1907,333,5167,37738111196722,37738611267002,500070
SC_END,1954,1907,333,5271,37738112726406,37738612799468,500073
SC_END,1973,1907,202,226,37738185176803,37738698401335,513224
SC_END,1948,1907,333,126,37738312890857,37738813015148,500124
SC_END,38109,38109,270,56345,37738510251305,37738926767575,416516
SC_END,1957,1907,202,23373,37738111415643,37738963515624,852099
SC_END,1982,1907,230,255,37737997392754,37738997502309,1000109
SC_END,1952,1907,333,131,37738498185421,37738998251986,500066
SC_END,1949,1907,333,128,37738498689059,37738999416488,500727
SC_END,1951,1907,333,129,37738499364632,37738999457407,500092
SC_END,1950,1907,333,128,37738499548769,37738999818977,500270
SC_END,2002,1907,232,63,37738059041561,37739060022566,1000981
SC_END,1410,1410,270,14,37729126083082,37739136207906,10010124
SC_END,1962,1907,202,200,37738148406965,37739148527677,1000120
SC_END,1974,1907,202,126,37738251328026,37739251389963,1000061
SC_END,502,491,230,337,37738435044448,37739435063789,1000019
SC_END,491,491,202,213,37738435051003,37739435090467,1000039
SC_END,1966,1907,202,210188,37739586238305,37739587308114,1069
SC_END,1965,1907,202,126936,37739586266003,37739587328814,1062
SC_END,1964,1907,74,58178,37739586912529,37739588940712,2028
SC_END,1967,1907,202,13172,37739580358960,37739590419924,10060
SC_END,17072,1907,271,367542,37739591635932,37739591706139,70
SC_END,17074,1907,271,368948,37739591852373,37739591915860,63
SC_END,17073,1907,75,370294,37739591073373,37739593014218,1940
SC_END,37976,37976,0,131273,37739593084937,37739593098388,13
SC_END,38050,38048,45,141951,37739593330549,37739593812821,482
SC_END,38051,38048,45,142615,37739593569155,37739594046828,477
SC_END,38053,38048,45,142819,37739593881053,37739594064284,183
SC_END,38054,38048,45,142348,37739593746205,37739594227542,481
SC_END,38052,38048,45,142474,37739593786044,37739594237146,451
SC_END,38056,38048,45,142384,37739594226959,37739594407030,180
SC_END,38055,38048,45,141508,37739593964402,37739594543016,578
SC_END,1993,1907,202,357496,37739584604435,37739594808679,10204
SC_END,38108,38108,271,10281,37739573689320,37739594829536,21140
SC_END,1992,1907,202,3388,37739494636630,37739594879262,100242
SC_END,1995,1907,202,32920,37739584532743,37739594887984,10355
SC_END,1994,1907,202,39157,37739584543778,37739594955906,10412
SC_END,1996,1907,202,36964,37739584537563,37739595136014,10598
SC_END,38057,38048,45,142771,37739592014266,37739597995172,5980
SC_END,2394,2394,281,768,37738608468430,37739609520839,1001052
SC_END,1908,1844,281,895,37739499654881,37739613802444,114147
SC_END,1880,1844,202,1241,37739508888286,37739614029813,105141
SC_END,1898,1844,202,2169,37739499661630,37739614922826,115261
SC_END,1955,1907,333,5271,37739127280712,37739627491206,500210
SC_END,1956,1907,333,5287,37739129950507,37739630017625,500067
SC_END,1954,1907,333,5387,37739129974243,37739630020898,500046
SC_END,1953,1907,333,5263,37739129943893,37739630025314,500081
SC_END,1488,1372,7,160,37735639252773,37739643031471,4003778
SC_END,38109,38109,270,56355,37739272228331,37739730582223,458353
SC_END,6328,6325,7,32,37737803042365,37739805034505,2001992
SC_END,1948,1907,333,128,37739313108124,37739813176343,500068
SC_END,1973,1907,202,236,37739298508804,37739937247533,638738
SC_END,1957,1907,202,23849,37739128786080,37739963589324,834803
SC_END,1982,1907,230,259,37738997557408,37739997626598,1000069
SC_END,1952,1907,333,133,37739498355560,37739998420281,500064
SC_END,1951,1907,333,131,37739499506509,37739999575283,500068
SC_END,1949,1907,333,130,37739499499564,37739999592506,500092
SC_END,1950,1907,333,130,37739499902150,37739999974576,500072
SC_END,6326,6325,7,80,37736004078303,37740004031402,3999953
SC_END,2002,1907,232,64,37739060038594,37740061032147,1000993
SC_END,1962,1907,202,202,37739148541210,37740148612197,1000070
SC_END,1974,1907,202,128,37739251402995,37740251461366,1000058
SC_END,502,491,230,342,37739435104201,37740435126854,1000022
SC_END,491,491,202,216,37739435105088,37740435155329,1000050
SC_END,1966,1907,202,214001,37740601917865,37740602979002,1061
SC_END,1965,1907,202,129227,37740601924920,37740602990144,1065
SC_END,1963,1907,202,132741,37740601930035,37740602999603,1069
SC_END,1967,1907,202,13375,37740594975677,37740605049982,10074
SC_END,1964,1907,74,59235,37740601926112,37740605331682,3405
SC_END,1993,1907,202,363730,37740596015386,37740606251465,10236
SC_END,1994,1907,202,39870,37740595920708,37740606370380,10449
SC_END,1995,1907,202,33477,37740595875740,37740606391106,10515
SC_END,1996,1907,202,37634,37740595881539,37740606458079,10576
SC_END,17070,1907,271,376325,37740608168470,37740608226817,58
SC_END,17071,1907,45,372413,37740608304853,37740608311598,6
SC_END,17072,1907,202,374322,37740607747743,37740608870241,1122
SC_END,37976,37976,0,133333,37740609641611,37740609654382,12
SC_END,2394,2394,281,771,37739609550802,37740610329412,1000778
SC_END,38051,38048,44,145254,37740610376210,37740610383054,6
SC_END,38052,38048,45,144962,37740610110274,37740610473040,362
SC_END,38055,38048,45,144122,37740610633305,37740610777067,143
SC_END,1953,1907,333,5374,37740112722846,37740612791116,500068
SC_END,1954,1907,333,5512,37740114000134,37740614095434,500095
SC_END,38050,38048,45,144529,37740606552518,37740614127439,7574
SC_END,1955,1907,333,5379,37740114071735,37740614137076,500065
SC_END,1956,1907,333,5408,37740114156644,37740614264489,500107
SC_END,38054,38048,45,144924,37740610143566,37740617844083,7700
SC_END,38057,38048,45,145371,37740608108018,37740617849884,9741
SC_END,38053,38048,45,145371,37740610357025,37740620158429,9801
SC_END,38056,38048,45,145006,37740610644557,37740620191809,9547
SC_END,38108,38108,271,10749,37740602141549,37740626834688,24693
SC_END,38109,38109,270,56381,37740554635139,37740648199462,93564
SC_END,1908,1844,281,929,37740536832030,37740650972254,114140
SC_END,1880,1844,202,1261,37740546033364,37740651213348,105179
SC_END,1898,1844,202,2214,37740536836993,37740652332307,115495
SC_END,1992,1907,202,3448,37740595836734,37740695909106,100072
SC_END,1948,1907,333,130,37740313257177,37740813332408,500075
SC_END,1932,1932,232,13,37735880049524,37740885032863,5004983
SC_END,1973,1907,202,240,37740171244298,37740908710192,737465
SC_END,12110,12110,271,12,37710928735567,37740920138097,29991402
SC_END,1957,1907,202,24312,37740113947895,37740963667280,849719
SC_END,1982,1907,230,263,37739997670465,37740997743130,1000072
SC_END,1952,1907,333,135,37740498503374,37740998586116,500082
SC_END,1949,1907,333,132,37740499672478,37740999743567,500071
SC_END,1951,1907,333,133,37740499702815,37740999771065,500068
SC_END,1950,1907,333,132,37740500022267,37741000089379,500067
SC_END,2002,1907,232,65,37740061046058,37741062097032,1001050
SC_END,1962,1907,202,204,37740148625156,37741148713298,1000088
SC_END,1904,1904,232,12,37731201272830,37741211036143,10009763
SC_END,1974,1907,202,130,37740251473371,37741251541410,1000068
SC_END,502,491,230,349,37740435175136,37741435189276,1000014
SC_END,491,491,202,221,37740435175155,37741435247616,1000072
SC_END,1965,1907,202,131487,37741617136195,37741618195645,1059
SC_END,1964,1907,74,60219,37741614947589,37741618228493,3280
SC_END,1963,1907,202,135058,37741617829462,37741618277657,448
SC_END,1966,1907,202,217712,37741617821117,37741618884659,1063
SC_END,1955,1907,333,5520,37741119192100,37741619261744,500069
SC_END,1954,1907,333,5628,37741119208866,37741619280351,500071
SC_END,1993,1907,230,369848,37741619500796,37741619585747,84
SC_END,1994,1907,202,40500,37741619464692,37741619856146,391
SC_END,1995,1907,202,34052,37741619487637,37741619868263,380
SC_END,1953,1907,333,5504,37741122156069,37741622235893,500079
SC_END,1973,1907,202,244,37741546756032,37741622245850,75489
SC_END,1956,1907,333,5548,37741122169968,37741622352910,500182
SC_END,17068,1907,271,382295,37741623734902,37741623836014,101
SC_END,17070,1907,202,382496,37741622842268,37741623906520,1064
SC_END,17072,1907,75,380682,37741620441853,37741624594941,4153
SC_END,37976,37976,0,135386,37741625228800,37741625238248,9
SC_END,38050,38048,44,146902,37741625711968,37741625721400,9
SC_END,38053,38048,45,147687,37741625902253,37741626101626,199
SC_END,17069,1907,202,381160,37741622880828,37741626566443,3685
SC_END,1967,1907,202,13580,37741616995230,37741627026930,10031
SC_END,17075,1907,202,381723,37741622236479,37741628451096,6214
SC_END,38051,38048,45,147591,37741622757065,37741628497210,5740
SC_END,38056,38048,45,147320,37741622053477,37741628591232,6537
SC_END,38054,38048,45,147284,37741625997296,37741633589960,7592
SC_END,38057,38048,45,147691,37741624514809,37741633600951,9086
SC_END,38055,38048,45,146564,37741626051245,37741633631886,7580
SC_END,38052,38048,45,147290,37741622895647,37741633661479,10765
SC_END,38108,38108,271,11190,37741621549238,37741646137180,24587
SC_END,1898,1844,281,2244,37741573610608,37741687746186,114135
SC_END,1880,1844,202,1281,37741582895921,37741687978027,105082
SC_END,1908,1844,202,968,37741573627492,37741688874131,115246
SC_END,1992,1907,202,3503,37741597349692,37741697414178,100064
SC_END,38109,38109,270,56401,37741360807587,37741713713554,352905
SC_END,6328,6325,7,33,37739805048865,37741807028872,2001980
SC_END,1948,1907,333,132,37741313420830,37741813492093,500071
SC_END,1957,1907,202,24791,37741121092984,37741963747387,842654
SC_END,1982,1907,230,267,37740997804374,37741997871236,1000066
SC_END,1952,1907,333,137,37741498671835,37741998736562,500064
SC_END,1949,1907,333,134,37741499830213,37741999872746,500042
SC_END,1951,1907,333,135,37741499936301,37742000007525,500071
SC_END,1950,1907,333,134,37741500382614,37742000445934,500063
SC_END,2002,1907,232,66,37741062117789,37742063037399,1000919
SC_END,1984,1907,202,26,37737129389486,37742129445535,5000056
SC_END,1962,1907,202,219,37741152426431,37742152481152,1000054
SC_END,1909,1844,202,1749,37738289450200,37742208148381,3918698
SC_END,1974,1907,202,132,37741251560226,37742251618705,1000058
SC_END,38049,38048,230,59,37737323172439,37742319019607,4995847
SC_END,38033,38033,271,1871,37737323342185,37742320786627,4997444
SC_END,502,491,230,353,37741435216946,37742435232058,1000015
SC_END,491,491,202,223,37741435256620,37742435248247,999991
SC_END,3060,3060,270,222,37732539368763,37742513168345,9973799
SC_END,2275,2275,270,586,37732538736306,37742513300933,9974564
SC_END,2282,2282,0,4653,37732538499628,37742513491765,9974992
SC_END,2280,2280,0,15514,37732526640503,37742513497348,9986856
SC_END,2281,2281,0,42,37732527904623,37742521215558,9993310
SC_END,2319,2319,0,1500,37732529682852,37742521231333,9991548
SC_END,2322,2322,0,222,37732529579301,37742521248359,9991669
SC_END,1461,1461,45,858,37734908970636,37742523468496,7614497
SC_END,2394,2394,281,795,37741611074468,37742612017930,1000943
SC_END,1965,1907,202,133855,37742631299371,37742632357892,1058
SC_END,1964,1907,74,61282,37742630014419,37742632470399,2455
SC_END,1966,1907,202,221611,37742632230201,37742632568532,338
SC_END,1963,1907,202,137526,37742631988561,37742633018407,1029
SC_END,1461,1461,230,869,37742610757136,37742635817119,25059
SC_END,37976,37976,0,137449,37742635923998,37742635930279,6
SC_END,1967,1907,202,13780,37742625972218,37742636009028,10036
SC_END,38053,38048,45,150607,37742635348192,37742636316041,967
SC_END,17068,1907,75,389500,37742632541853,37742636885128,4343
SC_END,17075,1907,202,389341,37742632511402,37742636924278,4412
SC_END,17072,1907,202,388132,37742632539359,37742636925221,4385
SC_END,17071,1907,202,386349,37742632545412,37742636925455,4380
SC_END,17074,1907,202,389692,37742634779863,37742636939594,2159
SC_END,17069,1907,202,388600,37742634926316,37742636960825,2034
SC_END,38057,38048,45,150491,37742626917595,37742636970844,10053
SC_END,38050,38048,45,149729,37742626927968,37742636975390,10047
SC_END,17070,1907,202,390241,37742634187957,37742637033789,2845
SC_END,38052,38048,45,150130,37742630518108,37742640462411,9944
SC_END,38056,38048,45,150206,37742630936202,37742640466471,9530
SC_END,38055,38048,45,149444,37742631025347,37742640468215,9442
SC_END,1993,1907,202,376038,37742631291476,37742641347816,10056
SC_END,1994,1907,202,41224,37742631285543,37742641376480,10090
SC_END,1996,1907,202,38947,37742631289050,37742641378661,10089
SC_END,1995,1907,202,34655,37742630908634,37742641382688,10474
SC_END,38051,38048,45,150511,37742634156321,37742645120550,10964
SC_END,38054,38048,45,150204,37742634752550,37742645158961,10406
SC_END,1992,1907,202,3562,37742598344106,37742698403379,100059
SC_END,1898,1844,281,2301,37742610146425,37742724277475,114131
SC_END,1880,1844,202,1303,37742619365990,37742724466155,105100
SC_END,1909,1844,202,1766,37742610140801,37742725363286,115222
SC_END,1948,1907,333,134,37742313568310,37742813631401,500063
SC_END,1957,1907,202,25237,37742105102647,37742963811956,858709
SC_END,1953,1907,333,5601,37742606662541,37742966840080,360177
SC_END,1954,1907,333,5730,37742606792180,37742967203826,360411
SC_END,1955,1907,333,5614,37742607297653,37742968199057,360901
SC_END,1956,1907,333,5657,37742606669315,37742968267552,361598
SC_END,1982,1907,230,272,37741998059098,37742998157905,1000098
SC_END,1952,1907,333,140,37742499163960,37742999223747,500059
SC_END,1949,1907,333,136,37742499946876,37743000010884,500064
SC_END,1951,1907,333,137,37742500149694,37743000208442,500058
SC_END,1950,1907,333,136,37742500515988,37743000578637,500062
SC_END,2002,1907,232,67,37742063052504,37743064033295,1000980
SC_END,1962,1907,202,221,37742152486862,37743152639440,1000152
SC_END,1974,1907,202,134,37742251627335,37743251698649,1000071
SC_END,1973,1907,202,252,37742334428201,37743334490003,1000061
SC_END,502,491,230,359,37742435257426,37743435288529,1000031
SC_END,491,491,202,227,37742435256923,37743435310232,1000053
SC_END,2394,2394,281,816,37742612232353,37743613027711,1000795
SC_END,1963,1907,202,139891,37743644410048,37743645471964,1061
SC_END,1966,1907,202,225366,37743644441576,37743645503693,1062
SC_END,1965,1907,202,136224,37743644478941,37743645507479,1028
SC_END,1898,1844,281,2353,37743531478762,37743645617642,114138
SC_END,1880,1844,202,1321,37743540658914,37743645847616,105188
SC_END,1909,1844,202,1786,37743531482990,37743646738524,115255
SC_END,1964,1907,74,62266,37743644345196,37743646885844,2540
SC_END,1488,1372,7,170,37739643366342,37743647027322,4003660
SC_END,17074,1907,202,396751,37743648937556,37743649998997,1061
SC_END,37976,37976,0,139516,37743650606055,37743650613154,7
SC_END,38052,38048,45,152802,37743650888815,37743651137886,249
SC_END,38108,38108,1,234895,37743651359534,37743651394200,34
SC_END,17070,1907,75,396850,37743647846914,37743651869521,4022
SC_END,17068,1907,202,396413,37743647190242,37743651946285,4756
SC_END,17071,1907,202,393264,37743647201335,37743651948003,4746
SC_END,38051,38048,45,153111,37743643317250,37743651989577,8672
SC_END,38055,38048,45,152124,37743643322761,37743652015375,8692
SC_END,38057,38048,45,153131,37743643554068,37743652032343,8478
SC_END,38167,38167,217,227872,37743651321177,37743652032346,711
SC_END,17075,1907,202,396512,37743647869668,37743652042528,4172
SC_END,1993,1907,202,381977,37743642970686,37743653014845,10044
SC_END,1994,1907,202,41925,37743642940834,37743653069697,10128
SC_END,1996,1907,202,39612,37743642861638,37743653076290,10214
SC_END,1995,1907,202,35241,37743642936311,37743653078422,10142
SC_END,38054,38048,45,152924,37743647773997,37743654324479,6550
SC_END,1967,1907,202,13982,37743644630997,37743654734622,10103
SC_END,38056,38048,45,152926,37743647803506,37743661176629,13373
SC_END,38050,38048,45,152489,37743649690860,37743661259949,11569
SC_END,38053,38048,45,153411,37743649703450,37743661260004,11556
SC_END,1992,1907,202,3619,37743599533090,37743699598761,100065
SC_END,6328,6325,7,34,37741807038856,37743809051859,2002013
SC_END,1948,1907,333,136,37743313707448,37743813909148,500201
SC_END,1957,1907,202,25727,37743116839437,37743963921048,847081
SC_END,1953,1907,333,5712,37743617013127,37743976142995,359129
SC_END,1955,1907,333,5723,37743616995152,37743976218544,359223
SC_END,1954,1907,333,5837,37743615212058,37743976237802,361025
SC_END,1956,1907,333,5766,37743616985205,37743976244008,359258
SC_END,1982,1907,230,276,37742998191197,37743998254282,1000063
SC_END,1952,1907,333,142,37743499298896,37743999359582,500060
SC_END,1949,1907,333,138,37743500216518,37744000285911,500069
SC_END,1951,1907,333,139,37743500660028,37744000727529,500067
SC_END,1950,1907,333,138,37743500695048,37744000729982,500034
SC_END,6326,6325,7,85,37740004088841,37744004027466,3999938
SC_END,2002,1907,232,68,37743064049522,37744065029554,1000980
SC_END,1962,1907,202,223,37743152652503,37744152718703,1000066
SC_END,1974,1907,202,136,37743251715271,37744251776457,1000061
SC_END,1973,1907,202,254,37743334502375,37744334564345,1000061
SC_END,502,491,230,363,37743435315050,37744435330816,1000015
SC_END,491,491,202,229,37743435318996,37744435349235,1000030
SC_END,2394,2394,281,819,37743613054152,37744614030205,1000976
SC_END,1964,1907,74,63206,37744655798717,37744657743677,1944
SC_END,1963,1907,202,142164,37744656898912,37744657772738,873
SC_END,1966,1907,202,229015,37744657565390,37744658452191,886
SC_END,1965,1907,202,138483,37744657545044,37744658488189,943
SC_END,17070,1907,202,403057,37744661652170,37744661989099,336
SC_END,37976,37976,0,141587,37744662975988,37744662983355,7
SC_END,1967,1907,202,14183,37744653489749,37744663551060,10061
SC_END,17072,1907,75,401138,37744659685904,37744663909491,4223
SC_END,17069,1907,202,401739,37744659760050,37744663986968,4226
SC_END,17071,1907,202,399622,37744659815261,37744663989446,4174
SC_END,17075,1907,202,402715,37744659766435,37744663990824,4224
SC_END,38050,38048,45,154809,37744651241937,37744664045748,12803
SC_END,38055,38048,45,154564,37744651686224,37744664049907,12363
SC_END,38056,38048,45,155286,37744654601328,37744664071841,9470
SC_END,38167,38167,217,259532,37744663417439,37744664156159,738
SC_END,38053,38048,45,155759,37744663495130,37744664168461,673
SC_END,38054,38048,45,155352,37744663585252,37744664198326,613
SC_END,38108,38108,271,270309,37744663445881,37744664247929,802
SC_END,38052,38048,45,155210,37744651740869,37744664355763,12614
SC_END,38057,38048,45,155561,37744663175161,37744664794542,1619
SC_END,38051,38048,45,155511,37744658398091,37744666595482,8197
SC_END,1993,1907,202,388229,37744657056473,37744667120499,10064
SC_END,1996,1907,202,40271,37744657041272,37744667197139,10155
SC_END,1994,1907,202,42607,37744657028348,37744667238562,10210
SC_END,1995,1907,202,35817,37744657037801,37744667322796,10284
SC_END,1909,1844,281,1808,37744568700396,37744682857125,114156
SC_END,1880,1844,202,1341,37744577860059,37744683072180,105212
SC_END,1898,1844,202,2413,37744568703841,37744683970406,115266
SC_END,1461,1461,45,901,37742948769938,37744689236905,1740466
SC_END,38109,38109,61,56461,37742070755641,37744689633773,2618878
SC_END,1992,1907,202,3682,37744601331633,37744701396454,100064
SC_END,1948,1907,333,138,37744313990474,37744814022891,500032
SC_END,1957,1907,202,26254,37744141816645,37744964017712,822201
SC_END,1953,1907,333,5818,37744642029984,37744968435719,326405
SC_END,1956,1907,333,5879,37744640786457,37744968440777,327654
SC_END,1954,1907,333,5953,37744639794024,37744968469172,328675
SC_END,1955,1907,333,5860,37744640652156,37744968518903,327866
SC_END,1982,1907,230,280,37743998298707,37744998402503,1000103
SC_END,1952,1907,333,144,37744499460202,37744998758994,499298
SC_END,1949,1907,333,140,37744500362777,37744999120038,498757
SC_END,1950,1907,333,140,37744500831970,37744999957447,499125
SC_END,1951,1907,333,141,37744500806733,37745000879683,500072
SC_END,2002,1907,232,69,37744065059290,37745066030393,1000971
SC_END,1975,1907,202,8,37730124546767,37745124614716,15000067
SC_END,1962,1907,202,225,37744152733043,37745152789947,1000056
SC_END,1974,1907,202,138,37744251788848,37745251847637,1000058
SC_END,1973,1907,202,258,37744502825949,37745285844898,783018
SC_END,502,491,230,369,37744435361157,37745435381046,1000019
